id,host_id,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,reviews_per_month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42171317,4981880,Yoka,within an hour,100%,100%,Bunkyo District,24,24,Chūō District,Chuo Ku,Boutique hotel,Private room,6,1,1,2,"$49,949.00",1,"$1,500.00",1,365,1,1,365,365,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42182413,63598456,Spring,within an hour,93%,100%,Ota District,45,45,,Ota Ku,Apartment,Entire home/apt,16,1.5,9,11,"$22,996.00",9,"$1,600.00",1,60,1,2,1125,1125,2,2,90,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42183942,83090566,Taka,within an hour,100%,100%,Asakusa/Ueno,5,5,Asakusa/Ueno,Taito Ku,Apartment,Entire home/apt,6,1,1,5,"$6,543.00",3,"$2,500.00",1,30,1,1,1125,1125,3,3,67,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42184333,25865449,Seungkwan,within a few hours,100%,87%,Shinjuku District,22,22,Shinjuku District,Shinjuku Ku,Apartment,Private room,3,1,1,3,"$15,982.00",1,$0.00,3,30,3,3,30,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42184353,25865449,Seungkwan,within a few hours,100%,87%,Shinjuku District,22,22,Shinjuku District,Shinjuku Ku,Apartment,Private room,4,1,1,4,"$21,989.00",1,$0.00,3,30,3,3,30,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42184985,25865449,Seungkwan,within a few hours,100%,87%,Shinjuku District,22,22,Shinjuku District,Shinjuku Ku,Apartment,Private room,6,1,2,4,"$29,948.00",1,$0.00,3,30,3,3,30,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42185351,62915585,Jacky,within an hour,100%,83%,Shinjuku District,0,0,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$11,799.00",2,"$1,600.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42186013,334918904,Jerson,within a few hours,100%,100%,,0,0,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,4,1,1,2,"$9,653.00",2,$0.00,2,1125,2,2,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42186088,84648516,Paul,within an hour,100%,100%,Asakusa/Ueno,8,8,Taito District,Taito Ku,Apartment,Entire home/apt,7,1,2,3,"$19,951.00",4,"$2,500.00",3,1125,3,3,1125,1125,2,2,100,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42186373,334918904,Jerson,within a few hours,100%,100%,,0,0,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,6,1,2,3,"$11,262.00",3,"$2,000.00",2,1125,2,2,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42186909,35258613,Yuri,within an hour,100%,81%,Nakano District,3,3,Sumida District,Sumida Ku,Apartment,Entire home/apt,5,1,0,0,"$8,045.00",2,"$1,500.00",2,1125,2,2,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42187075,25865449,Seungkwan,within a few hours,100%,87%,Shinjuku District,22,22,Shinjuku District,Shinjuku Ku,Apartment,Private room,6,1,2,4,"$24,992.00",1,$0.00,3,30,3,3,30,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42187157,62915585,Jacky,within an hour,100%,83%,Shinjuku District,0,0,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$11,799.00",2,"$1,600.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42187229,35258613,Yuri,within an hour,100%,81%,Nakano District,3,3,Sumida District,Sumida Ku,Apartment,Entire home/apt,7,1,1,0,"$9,975.00",2,"$1,500.00",2,1125,2,2,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42187475,25865449,Seungkwan,within a few hours,100%,87%,Shinjuku District,22,22,Shinjuku District,Shinjuku Ku,Apartment,Private room,5,1,1,3,"$15,982.00",1,$0.00,3,30,3,3,30,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42187489,25865449,Seungkwan,within a few hours,100%,87%,Shinjuku District,22,22,Shinjuku District,Shinjuku Ku,Apartment,Private room,2,1,1,2,"$12,013.00",1,$0.00,3,30,3,3,30,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42187840,300399288,Rei,within an hour,100%,100%,Nerima District,3,3,Nerima District,Nerima Ku,Apartment,Entire home/apt,2,1,1,1,"$500,026.00",1,$0.00,3,1125,1,3,1125,1125,3,3,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42187940,62915585,Jacky,within an hour,100%,83%,Shinjuku District,0,0,Shinjuku,Shinjuku Ku,Apartment,Entire home/apt,4,1,1,2,"$11,799.00",2,"$1,600.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42189523,62915585,Jacky,within an hour,100%,83%,Shinjuku District,0,0,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$11,799.00",2,"$1,600.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42189976,62915585,Jacky,within an hour,100%,83%,Shinjuku District,0,0,Shinjuku,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$11,799.00",2,"$1,600.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42190498,62915585,Jacky,within an hour,100%,83%,Shinjuku District,0,0,Shinjuku,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$11,799.00",2,"$1,600.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42190898,62915585,Jacky,within an hour,100%,83%,Shinjuku District,0,0,Shinjuku,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$11,799.00",2,"$1,600.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42191369,62915585,Jacky,within an hour,100%,83%,Shinjuku District,0,0,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$11,799.00",2,"$1,600.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42191877,62915585,Jacky,within an hour,100%,83%,Shinjuku District,0,0,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$11,799.00",2,"$1,600.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42192252,62915585,Jacky,within an hour,100%,83%,Shinjuku District,0,0,Shinjuku,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$11,799.00",2,"$1,600.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42192555,62915585,Jacky,within an hour,100%,83%,Shinjuku District,0,0,Shinjuku,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$11,799.00",2,"$1,600.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42194915,93461462,Tusk,within an hour,100%,100%,Shibuya District,1,1,Minato District,Shinagawa Ku,Apartment,Entire home/apt,4,1,0,2,"$7,487.00",4,$0.00,1,1125,1,1,1125,1125,3,3,93,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42208767,93461462,Tusk,within an hour,100%,100%,Shibuya District,1,1,Minato District,Shinagawa Ku,Apartment,Entire home/apt,4,1,0,2,"$7,487.00",4,$0.00,1,1125,1,1,1125,1125,2,2,100,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42209007,334842895,Chonglin,within an hour,90%,100%,,0,0,,Edogawa Ku,Apartment,Entire home/apt,2,1,1,1,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42210330,334842895,Chonglin,within an hour,90%,100%,,0,0,,Edogawa Ku,Apartment,Entire home/apt,2,1,1,2,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42211074,334842895,Chonglin,within an hour,90%,100%,,0,0,,Edogawa Ku,Apartment,Entire home/apt,2,1,1,2,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42211428,334842895,Chonglin,within an hour,90%,100%,,0,0,,Edogawa Ku,Apartment,Entire home/apt,2,1,1,2,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42211811,335257890,Blue,within an hour,100%,100%,,0,0,Shinjuku District,Shinjuku Ku,Hotel,Private room,3,1,1,1,"$14,695.00",2,"$5,000.00",1,60,1,1,60,60,6,6,100,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42211893,334842895,Chonglin,within an hour,90%,100%,,0,0,,Edogawa Ku,Apartment,Entire home/apt,2,1,1,1,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42212301,,,322525330,https://www.airbnb.com/users/show/322525330,Hajime,within an hour,100%,100%,0,0,"Edogawa City, Japan",JP,Japan,35.73962,139.88196,t,1.5,,"$500,026.00",,,"$100,000.00","$13,000.00",1,$0.00,t,4,60,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42212809,335257890,Blue,within an hour,100%,100%,,0,0,Shinjuku District,Shinjuku Ku,Hotel,Private room,3,1,1,2,"$14,695.00",2,"$5,000.00",1,60,1,1,60,60,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42213550,335257890,Blue,within an hour,100%,100%,,0,0,Shinjuku District,Shinjuku Ku,Hotel,Private room,4,1,1,3,"$19,951.00",3,"$5,000.00",1,60,1,1,60,60,1,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42213991,335257890,Blue,within an hour,100%,100%,,0,0,Shinjuku District,Shinjuku Ku,Hotel,Private room,6,2,2,6,"$34,967.00",1,$0.00,1,60,1,1,60,60,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42231326,334842895,Chonglin,within an hour,90%,100%,,0,0,Sumida District,Sumida Ku,Apartment,Entire home/apt,2,1,1,1,"$300,009.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42231458,159794775,Tommy,within an hour,100%,100%,,3,3,Shinjuku,Shinjuku Ku,Apartment,Entire home/apt,4,1,1,2,"$18,985.00",2,"$2,500.00",1,1122,1,1,1125,1125,3,3,100,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42231846,334842895,Chonglin,within an hour,90%,100%,,0,0,Ebisu/Daikanyama,Shibuya Ku,Apartment,Entire home/apt,2,1,1,1,"$300,009.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42231993,335497117,Landabout 東京,within an hour,100%,100%,,9,9,Asakusa/Ueno,Taito Ku,Hotel,Private room,4,1,1,2,"$19,951.00",1,$0.00,1,180,1,1,180,180,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42231994,335497117,Landabout 東京,within an hour,100%,100%,,9,9,Asakusa/Ueno,Taito Ku,Hotel,Private room,4,1,2,4,"$19,951.00",1,$0.00,1,180,1,1,180,180,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42231997,335497117,Landabout 東京,within an hour,100%,100%,,9,9,Asakusa/Ueno,Taito Ku,Hotel,Private room,4,1,2,3,"$19,951.00",1,$0.00,1,180,1,1,180,180,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42232000,335497117,Landabout 東京,within an hour,100%,100%,,9,9,Asakusa/Ueno,Taito Ku,Hotel,Private room,5,1,1,4,"$19,951.00",1,$0.00,1,180,1,1,180,180,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42232001,335497117,Landabout 東京,within an hour,100%,100%,,9,9,Asakusa/Ueno,Taito Ku,Hotel,Private room,2,1,1,1,"$19,951.00",1,$0.00,1,180,1,1,180,180,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42232004,335497117,Landabout 東京,within an hour,100%,100%,,9,9,Taito District,Taito Ku,Hotel,Private room,2,1,1,2,"$19,951.00",1,$0.00,1,180,1,1,180,180,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42232008,335497117,Landabout 東京,within an hour,100%,100%,,9,9,Asakusa/Ueno,Taito Ku,Hotel,Private room,2,1,1,2,"$19,951.00",1,$0.00,1,180,1,1,180,180,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42232010,335497117,Landabout 東京,within an hour,100%,100%,,9,9,Asakusa/Ueno,Taito Ku,Hotel,Private room,2,1,1,2,"$19,951.00",1,$0.00,1,180,1,1,180,180,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42232012,335497117,Landabout 東京,within an hour,100%,100%,,9,9,Asakusa/Ueno,Taito Ku,Hotel,Private room,2,1,1,1,"$19,951.00",1,$0.00,1,180,1,1,180,180,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42232200,334842895,Chonglin,within an hour,90%,100%,,0,0,Ebisu/Daikanyama,Shibuya Ku,Apartment,Entire home/apt,2,1,1,2,"$300,009.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42232347,334842895,Chonglin,within an hour,90%,100%,,0,0,Ebisu/Daikanyama,Shibuya Ku,Apartment,Entire home/apt,2,1,1,1,"$300,009.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42232473,334842895,Chonglin,within an hour,90%,100%,,0,0,Ebisu/Daikanyama,Shibuya Ku,Apartment,Entire home/apt,2,1,1,2,"$300,009.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42232696,334842895,Chonglin,within an hour,90%,100%,,0,0,Ebisu/Daikanyama,Shibuya Ku,Apartment,Entire home/apt,2,1,1,1,"$300,009.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42232777,334842895,Chonglin,within an hour,90%,100%,,0,0,Ebisu/Daikanyama,Shibuya Ku,Apartment,Entire home/apt,2,1,1,2,"$300,009.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42233219,329794041,Family Resort Fifty'S For Maihama,N/A,N/A,N/A,Edogawa District,0,0,,Edogawa Ku,Hotel,Private room,2,1,1,2,"$999,995.00",1,$0.00,1,30,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42233313,329794041,Family Resort Fifty'S For Maihama,N/A,N/A,N/A,Edogawa District,0,0,,Edogawa Ku,Hotel,Private room,3,1,1,3,"$999,995.00",1,$0.00,1,30,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42233622,334842895,Chonglin,within an hour,90%,100%,,0,0,Ebisu/Daikanyama,Shibuya Ku,Apartment,Entire home/apt,2,1,1,1,"$300,009.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42233727,334842895,Chonglin,within an hour,90%,100%,,0,0,Ebisu/Daikanyama,Shibuya Ku,Apartment,Entire home/apt,2,1,1,2,"$300,009.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42233825,334842895,Chonglin,within an hour,90%,100%,,0,0,Ebisu/Daikanyama,Shibuya Ku,Apartment,Entire home/apt,2,1,1,1,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42233907,334842895,Chonglin,within an hour,90%,100%,,0,0,Ebisu/Daikanyama,Shibuya Ku,Apartment,Entire home/apt,2,1,1,2,"$300,009.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42234051,334842895,Chonglin,within an hour,90%,100%,,0,0,Itabashi District,Itabashi Ku,Apartment,Entire home/apt,2,1,1,2,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42234171,261507249,Chen,within an hour,100%,100%,Toshima District,3,3,Shinjuku,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,1,"$15,017.00",2,"$2,500.00",1,1125,1,1,1125,1125,2,2,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42234210,334842895,Chonglin,within an hour,90%,100%,,0,0,Itabashi District,Itabashi Ku,Apartment,Entire home/apt,2,1,1,1,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42234445,334842895,Chonglin,within an hour,90%,100%,,0,0,Itabashi District,Itabashi Ku,Apartment,Entire home/apt,2,1,1,2,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42234556,320811007,Wei,within an hour,100%,100%,Katsushika District,0,0,,Katsushika Ku,House,Private room,3,1,1,3,"$5,990.00",1,"$2,000.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42234714,334842895,Chonglin,within an hour,90%,100%,,0,0,Itabashi District,Itabashi Ku,Apartment,Entire home/apt,2,1,1,2,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42234813,320811007,Wei,within an hour,100%,100%,Katsushika District,0,0,,Katsushika Ku,House,Private room,3,1,1,3,"$5,990.00",1,"$2,000.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42234830,334842895,Chonglin,within an hour,90%,100%,,0,0,Itabashi District,Itabashi Ku,Apartment,Entire home/apt,2,1,1,1,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42234958,334842895,Chonglin,within an hour,90%,100%,,0,0,Itabashi District,Itabashi Ku,Apartment,Entire home/apt,2,1,1,2,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42235171,334842895,Chonglin,within an hour,90%,100%,,0,0,Itabashi District,Itabashi Ku,Apartment,Entire home/apt,2,1,1,2,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42235269,334842895,Chonglin,within an hour,90%,100%,,0,0,Itabashi District,Itabashi Ku,Apartment,Entire home/apt,2,1,1,1,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42235414,334842895,Chonglin,within an hour,90%,100%,,0,0,Itabashi District,Itabashi Ku,Apartment,Entire home/apt,2,1,1,2,"$300,016.00",1,$0.00,1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42235688,320811007,Wei,within an hour,100%,100%,Katsushika District,0,0,,Katsushika Ku,House,Private room,3,1,1,3,"$5,990.00",1,"$2,000.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42237296,248413357,Li,within an hour,100%,100%,Shinjuku District,3,3,Bunkyo District,Bunkyo Ku,House,Entire home/apt,13,2,3,9,"$35,825.00",6,"$1,000.00",2,1125,2,2,1125,1125,2,2,100,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42237874,78745434,Jeffrey,within an hour,100%,98%,Shinjuku District,9,9,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,3,1.5,0,2,"$9,975.00",2,"$3,000.00",1,1125,1,1,1125,1125,1,1,100,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42238009,335540283,Lund,within a few hours,60%,50%,,0,0,,Shinagawa Ku,Aparthotel,Entire home/apt,4,1.5,1,3,"$14,011.00",2,"$5,000.00",2,365,2,2,365,365,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42238124,78745434,Jeffrey,within an hour,100%,98%,Shinjuku District,9,9,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,3,1.5,0,2,"$9,947.00",2,"$3,000.00",1,1125,1,1,1125,1125,1,1,100,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42238538,78745434,Jeffrey,within an hour,100%,98%,Shinjuku District,9,9,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,3,1.5,0,2,"$9,975.00",2,"$3,000.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42238785,335540283,Lund,within a few hours,60%,50%,,0,0,,Shinagawa Ku,Aparthotel,Entire home/apt,4,1.5,1,3,"$14,011.00",2,"$5,000.00",2,365,2,2,365,365,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42239505,335540283,Lund,within a few hours,60%,50%,,0,0,Meguro District,Shinagawa Ku,Aparthotel,Entire home/apt,1,1.5,1,1,"$5,990.00",1,"$5,000.00",2,365,2,2,365,365,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
